movieId,title,genres,imdbId,tmdbId,poster_url,title_pt
178,Love & Human Remains (1993),Comedy|Drama,107447,15730.0,https://image.tmdb.org/t/p/w500/u50EO59ISMhZLKfRT0QJEDTCQgK.jpg,Amor e Restos Humanos
179,Mad Love (1995),Drama|Romance,113729,47608.0,https://image.tmdb.org/t/p/w500/la5DFbmwFOPVYzBGdMY93xzVyk9.jpg,Amor Louco
177,Lord of Illusions (1995),Horror,113690,8973.0,https://image.tmdb.org/t/p/w500/8MZu8s01psozeTuD6OzstP4vSvM.jpg,O Mestre das Ilusões
174,Jury Duty (1995),Comedy,113500,19326.0,https://image.tmdb.org/t/p/w500/r1b5EDtKIz50m281Kn924Ih1mRI.jpg,Um Jurado Muito Louco
183,Mute Witness (1994),Comedy|Horror|Thriller,110604,48787.0,https://image.tmdb.org/t/p/w500/8lqqcEMCkxDBNEaNZeqMFJ4gk3W.jpg,Testemunha Muda
184,Nadja (1994),Drama,110620,34574.0,https://image.tmdb.org/t/p/w500/x5svJ0haKYI6VXdJ01q9IYHFz8X.jpg,Nadja
185,"Net, The (1995)",Action|Crime|Thriller,113957,1642.0,https://image.tmdb.org/t/p/w500/cRb3PYrt3YvCsi9FsGpq61FeDZt.jpg,A Rede
186,Nine Months (1995),Comedy|Romance,113986,11472.0,https://image.tmdb.org/t/p/w500/jeJgtnLe8ckSt36i6aNc3G4itif.jpg,Nove Meses
187,Party Girl (1995),Comedy,114095,36196.0,https://image.tmdb.org/t/p/w500/cfGEUftQVjvJHTTc3OKbzfsBamT.jpg,Baladas em NY
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,114194,11980.0,https://image.tmdb.org/t/p/w500/4KJs2jViXLEjlGcqB9xZSfHzVCJ.jpg,Anjos Rebeldes
190,Safe (1995),Thriller,114323,32646.0,https://image.tmdb.org/t/p/w500/ucSktf1ZrT1WnxfuWEQ0OTwnreK.jpg,Mal do Século
191,"Scarlet Letter, The (1995)",Drama|Romance,114345,10533.0,https://image.tmdb.org/t/p/w500/o2qTYlB7N3W4btFfR8InAR8EAmM.jpg,A Letra Escarlate
189,Reckless (1995),Comedy|Fantasy,114241,58372.0,https://image.tmdb.org/t/p/w500/edNTtl2UuKcU8vXEaYgu76vISXw.jpg,Reckless
193,Showgirls (1995),Drama,114436,10802.0,https://image.tmdb.org/t/p/w500/itKbsuAbqnXfh5ZrN9wRbNhJEtc.jpg,Showgirls
196,Species (1995),Horror|Sci-Fi,114508,9348.0,https://image.tmdb.org/t/p/w500/uRssQeAvrXVYoCkgfQounfUQ1y1.jpg,A Experiência
201,Three Wishes (1995),Drama|Fantasy,114663,47939.0,https://image.tmdb.org/t/p/w500/2i6xrg3r80nqBTRnM5SLcL2IgD8.jpg,Os Três Desejos
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,58450,5967.0,https://image.tmdb.org/t/p/w500/n8H5cKQhn0mGehfj3HrO6vJ4aQf.jpg,Os Guarda-Chuvas do Amor
195,Something to Talk About (1995),Comedy|Drama|Romance,114496,18402.0,https://image.tmdb.org/t/p/w500/gfAwtqbZQq9EXjjdPof5bWQhdUC.jpg,O Poder do Amor
205,Unstrung Heroes (1995),Comedy|Drama,114798,52856.0,https://image.tmdb.org/t/p/w500/twnqc80AL55WYnCVz4nMGEGcL7.jpg,Meus Tios Heróis
194,Smoke (1995),Comedy|Drama,114478,10149.0,https://image.tmdb.org/t/p/w500/4y376lUdfrIILKRNUCgYPxnP5eo.jpg,Cortina de Fumaça
202,Total Eclipse (1995),Drama|Romance,114702,36834.0,https://image.tmdb.org/t/p/w500/9ihmgsX9aDXZmwjvgrzJgH8FxNa.jpg,Eclipse de uma Paixão
206,Unzipped (1995),Documentary,114805,77350.0,https://image.tmdb.org/t/p/w500/dnIzv4rXr9FXkqW880E3rStYQA7.jpg,Abrindo o Zíper
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,114682,9090.0,https://image.tmdb.org/t/p/w500/e5hCXMXM0ZLK1tjJaeIFtEBNFot.jpg,"Para Wong Foo, Obrigada Por Tudo! Julie Newmar"
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,114558,281.0,https://image.tmdb.org/t/p/w500/kWquQ5xH3TXDi5b3BDXWRnRj80K.jpg,Estranhos Prazeres
204,Under Siege 2: Dark Territory (1995),Action,114781,3512.0,https://image.tmdb.org/t/p/w500/26UzkVf3N9oXEPp73FJiMf1qTqG.jpg,A Força em Alerta 2
207,"Walk in the Clouds, A (1995)",Drama|Romance,114887,9560.0,https://image.tmdb.org/t/p/w500/zDNXGaCWqlJ5OGEsVzmpRX29uT5.jpg,Caminhando nas Nuvens
208,Waterworld (1995),Action|Adventure|Sci-Fi,114898,9804.0,https://image.tmdb.org/t/p/w500/2mB4iPYJTwpHq3xJ2nz52wxBp5r.jpg,Waterworld: O Segredo das Águas
209,White Man's Burden (1995),Drama,114928,31611.0,https://image.tmdb.org/t/p/w500/tgfJSlzILCEqZn8gJWWktYGVzim.jpg,A Cor da Fúria
210,Wild Bill (1995),Western,114938,65796.0,https://image.tmdb.org/t/p/w500/4OkVImn4c5CyX7TEtql7kAfuAZM.jpg,Wild Bill - Uma Lenda No Oeste
211,"Browning Version, The (1994)",Drama,109340,49805.0,https://image.tmdb.org/t/p/w500/8My9Wnzu1zasVVzGdDj5y2dItuM.jpg,Nunca Te Amei
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,112602,26258.0,https://image.tmdb.org/t/p/w500/j3H0POtvl0Tt4Meesvp7HX6JxAv.jpg,Duro de Agarrar
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,111579,50797.0,https://image.tmdb.org/t/p/w500/ikdeIV7UtJ54EMAENsGZkXkUcMQ.jpg,O Sol Enganador
214,Before the Rain (Pred dozhdot) (1994),Drama|War,110882,19155.0,https://image.tmdb.org/t/p/w500/48I6yek9f7bHrMFVsMXA3ARY85c.jpg,Antes da Chuva
217,"Babysitter, The (1995)",Drama|Thriller,112438,37141.0,https://image.tmdb.org/t/p/w500/vjidY6zkkdbpfUX0eNhc9e4FpPn.jpg,Uma Babá Objeto de Desejo
215,Before Sunrise (1995),Drama|Romance,112471,76.0,https://image.tmdb.org/t/p/w500/gUD2xpkiWaCUabnwMgopECylsKc.jpg,Antes do Amanhecer
216,Billy Madison (1995),Comedy,112508,11017.0,https://image.tmdb.org/t/p/w500/dmMr7uoHKi6nYiPFod0Vl38XbwN.jpg,Billy Madison: Um Herdeiro Bobalhão
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,112883,1909.0,https://image.tmdb.org/t/p/w500/6vpqHYPqvqTQHvphWWDTU0FLYAJ.jpg,Don Juan DeMarco
218,Boys on the Side (1995),Comedy|Drama,112571,9382.0,https://image.tmdb.org/t/p/w500/jBXNtIvDNxHqRuuydtrQyikznsq.jpg,Somente Elas
219,"Cure, The (1995)",Drama,112757,6715.0,https://image.tmdb.org/t/p/w500/3XLsDWcX2J63xhNtwy6RLGakG6R.jpg,A Cura
222,Circle of Friends (1995),Drama|Romance,112679,22625.0,https://image.tmdb.org/t/p/w500/bnSBsGCIfGGiN68MSBIoviaoh9a.jpg,Três Amigas e Uma Traição
227,Drop Zone (1994),Action|Thriller,109676,4954.0,https://image.tmdb.org/t/p/w500/jcZ6a3Q30FzHHVC5uZpLCPVlmtp.jpg,Zona Mortal
223,Clerks (1994),Comedy,109445,2292.0,https://image.tmdb.org/t/p/w500/itXUc9cRKvnRznUQvzSSQgYK2Zc.jpg,O Balconista
230,Dolores Claiborne (1995),Drama|Thriller,109642,11929.0,https://image.tmdb.org/t/p/w500/fxh3CSHaUD4uoKFAOHj31VENb6l.jpg,Eclipse Total
220,Castle Freak (1995),Horror,112643,18256.0,https://image.tmdb.org/t/p/w500/rZv3aUkNngyZeiCgAjOEF5n0tve.jpg,Herança Maldita
229,Death and the Maiden (1994),Drama|Thriller,109579,10531.0,https://image.tmdb.org/t/p/w500/dxaO16FqQxBduZ3jtNq6REFmo3H.jpg,A Morte e a Donzela
225,Disclosure (1994),Drama|Thriller,109635,8984.0,https://image.tmdb.org/t/p/w500/ppK7T5J03dBOZjkwPpZcazdrtmo.jpg,Assédio Sexual
228,Destiny Turns on the Radio (1995),Comedy,112854,62488.0,https://image.tmdb.org/t/p/w500/kd04IvuW1wvgGoB2HxSuFVIU9rU.jpg,Johnny Destino
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,111797,10451.0,https://image.tmdb.org/t/p/w500/5DoymdV1mr7QV5nKCi1qOgZTsLa.jpg,Comer Beber Viver
233,Exotica (1994),Drama,109759,20156.0,https://image.tmdb.org/t/p/w500/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg,Exótica
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,109686,8467.0,https://image.tmdb.org/t/p/w500/3pJwSxO8L2MOGXGaJIOAAq35LAP.jpg,Debi & Lóide: Dois Idiotas em Apuros
234,Exit to Eden (1994),Comedy,109758,18395.0,https://image.tmdb.org/t/p/w500/dUtpplO9K03uYCA71Vqj9ZRkVyA.jpg,O Amor é uma Grande Fantasia
235,Ed Wood (1994),Comedy|Drama,109707,522.0,https://image.tmdb.org/t/p/w500/n8SrO3WbyuY2b6KazogqbQF348C.jpg,Ed Wood
236,French Kiss (1995),Action|Comedy|Romance,113117,397.0,https://image.tmdb.org/t/p/w500/q5hXdMfxSwhuOmWmkTJmm5qVijc.jpg,Surpresas do Coração
237,Forget Paris (1995),Comedy|Romance,113097,10525.0,https://image.tmdb.org/t/p/w500/c2RwGHqWwvh7nmRKpdIyYUWMEvP.jpg,Esqueça Paris
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,113198,15789.0,https://image.tmdb.org/t/p/w500/mxwh5kE32hARoAo7rABSD82AVYT.jpg,Pateta: O Filme
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,113028,27985.0,https://image.tmdb.org/t/p/w500/kXJHQFNLqTLhQvjRMq7u1A3cMXe.jpg,Amigos para Sempre
240,Hideaway (1995),Thriller,113303,27303.0,https://image.tmdb.org/t/p/w500/hvqe3M1xVA2AxbBosyitkSv4gym.jpg,O Esconderijo
241,Fluke (1995),Children|Drama,113089,21183.0,https://image.tmdb.org/t/p/w500/hdPqKnAHjuR8NjnCDevMs0AWOaw.jpg,Lembranças de Outra Vida
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,110148,628.0,https://image.tmdb.org/t/p/w500/oKqRTSEeOaO6x4pqc5y36qnnHsq.jpg,Entrevista com o Vampiro
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,110006,14819.0,https://image.tmdb.org/t/p/w500/9asfY7y9qhonc888JdTrYRNXjE8.jpg,Pesos Pesados
249,Immortal Beloved (1994),Drama|Romance,110116,13701.0,https://image.tmdb.org/t/p/w500/kvyGI84d2DEiCCeLic60WlSeKR4.jpg,Minha Amada Imortal
242,Farinelli: il castrato (1994),Drama|Musical,109771,10954.0,https://image.tmdb.org/t/p/w500/hr3TfuK4zSOQtYn4MX6o9UTmiYz.jpg,Farinelli
252,I.Q. (1994),Comedy|Romance,110099,11777.0,https://image.tmdb.org/t/p/w500/uvjt3DIH1T1Vlk7xdWlIYXs6u8G.jpg,A Teoria do Amor
251,"Hunted, The (1995)",Action,113360,32631.0,https://image.tmdb.org/t/p/w500/fLCGLAGWwnBxEJQFSNvfzn7BlQ5.jpg,Marcado para Morrer
243,Gordy (1995),Children|Comedy|Fantasy,113199,47867.0,https://image.tmdb.org/t/p/w500/4sLmghaiAIYXh320qCvZWY4avVT.jpg,Gordy: O Porquinho Herói
248,Houseguest (1994),Comedy,110066,17207.0,https://image.tmdb.org/t/p/w500/278gZx4UOFUupAfMnTaqc31URyz.jpg,Hóspede por Acaso
255,"Jerky Boys, The (1995)",Comedy,110189,18713.0,https://image.tmdb.org/t/p/w500/yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg,2 Malas sem Alça
247,Heavenly Creatures (1994),Crime|Drama,110005,1024.0,https://image.tmdb.org/t/p/w500/fWzjyVx25I52tfrGjNUUobpMm9m.jpg,Almas Gêmeas
254,Jefferson in Paris (1995),Drama,113463,87729.0,https://image.tmdb.org/t/p/w500/l6T6AZhhi4UmPXRZogZRAhi7Fvr.jpg,Jefferson em Paris
246,Hoop Dreams (1994),Documentary,110057,14275.0,https://image.tmdb.org/t/p/w500/gLzHl2XBtVwycl8DxdOXRHPm8G3.jpg,Basquete Blues
256,Junior (1994),Comedy|Sci-Fi,110216,6280.0,https://image.tmdb.org/t/p/w500/swxxtzYc60qqnFhfWMFdmx9QXvY.jpg,Junior
257,Just Cause (1995),Mystery|Thriller,113501,9061.0,https://image.tmdb.org/t/p/w500/a9hSl7yTUN4LmXu7qxu6gtrDBIq.jpg,Justa Causa
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,113538,37108.0,https://image.tmdb.org/t/p/w500/a1ijvSAZJ4JG63Cyaa884k4V5fG.jpg,Um Garoto na Corte do Rei Arthur
259,Kiss of Death (1995),Crime|Drama|Thriller,113552,6071.0,https://image.tmdb.org/t/p/w500/AwsjJph15HA6eaHOL4GSJKvU5mA.jpg,O Beijo da Morte
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11.0,https://image.tmdb.org/t/p/w500/dw7X9YPjjAfIxKHW04V64Bb9TB0.jpg,Guerra nas Estrelas
261,Little Women (1994),Drama,110367,9587.0,https://image.tmdb.org/t/p/w500/hsbkfb9xnXhBlkg6jXNMuHKyQN5.jpg,Adoráveis Mulheres
266,Legends of the Fall (1994),Drama|Romance|War|Western,110322,4476.0,https://image.tmdb.org/t/p/w500/bC6MpOWguWuZ0DyQUrIeUfxrd6B.jpg,Lendas da Paixão
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,103994,18183.0,https://image.tmdb.org/t/p/w500/nD1wLp9QGGLH1DcFJthqdA4dLwC.jpg,Como Água para Chocolate
262,"Little Princess, A (1995)",Children|Drama,113670,19101.0,https://image.tmdb.org/t/p/w500/cZZPfGiiuCRx6tIbY6tESpbRmuE.jpg,A Princesinha
263,Ladybird Ladybird (1994),Drama,110296,49980.0,https://image.tmdb.org/t/p/w500/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg,Ladybird Ladybird
274,Man of the House (1995),Comedy,113755,40490.0,https://image.tmdb.org/t/p/w500/uDf2IgyE7flYRAycliPw3LIcPfi.jpg,O Homem da Casa
267,Major Payne (1995),Comedy,110443,11008.0,https://image.tmdb.org/t/p/w500/uycZHrly1ICGjR2ESI3BSghMlAy.jpg,Pelotão em Apuros
272,"Madness of King George, The (1994)",Comedy|Drama,110428,11318.0,https://image.tmdb.org/t/p/w500/wIxyWV9JBJTXbNkeovWs2wCboAF.jpg,As Loucuras do Rei George
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,109836,3036.0,https://image.tmdb.org/t/p/w500/fjDmF28ZWGi3Dj1qdftwogX5Quz.jpg,Frankenstein de Mary Shelley
270,Love Affair (1994),Drama|Romance,110391,43742.0,https://image.tmdb.org/t/p/w500/uPEh48HZN9qqewkF2Hsi9BD6oz7.jpg,Love Affair: Segredos do Coração
269,My Crazy Life (Mi vida loca) (1993),Drama,107566,32325.0,https://image.tmdb.org/t/p/w500/gtKIaHUqkNqdgVnMFosyVJXvKMC.jpg,Minha Vida Louca
275,Mixed Nuts (1994),Comedy,110538,24070.0,https://image.tmdb.org/t/p/w500/n3bQLW9V8uOEjxlZIefUu6VSiGP.jpg,Um Dia de Louco
276,Milk Money (1994),Comedy|Romance,110516,8986.0,https://image.tmdb.org/t/p/w500/tdWB0iiXpa1Ak1Q2UrVuwTz4Jqt.jpg,As Aparências Enganam
277,Miracle on 34th Street (1994),Drama,110527,10510.0,https://image.tmdb.org/t/p/w500/jXijZbmVxln5xwlzsaKzaZmVNId.jpg,Milagre na Rua 34
271,Losing Isaiah (1995),Drama,113691,28313.0,https://image.tmdb.org/t/p/w500/w0QaJW6uw6WSRj7wkZU7Uvr92bn.jpg,O Filho Perdido
278,Miami Rhapsody (1995),Comedy,113808,17402.0,https://image.tmdb.org/t/p/w500/1ZkjEYHRMEmY8cIYYv9CPUoqhz9.jpg,Casos e Casamentos
279,My Family (1995),Drama,113896,38722.0,https://image.tmdb.org/t/p/w500/i6t6QF5QyUd3UAQ8JM8eVU1169D.jpg,Minha Família
280,Murder in the First (1995),Drama|Thriller,113870,8438.0,https://image.tmdb.org/t/p/w500/4xd4TuDFeOPGKhTb1hD095h1u5o.jpg,Assassinato em Primeiro Grau
281,Nobody's Fool (1994),Comedy|Drama|Romance,110684,11593.0,https://image.tmdb.org/t/p/w500/xyAXFy6mOfgZcVWbceCeuTYadeq.jpg,O Indomável: Assim é Minha Vida
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,117169,109560.0,https://image.tmdb.org/t/p/w500/5kXO783UrTaKZE3wn0KZv3RubZc.jpg,New York Undercover Cop
282,Nell (1994),Drama,110638,1945.0,https://image.tmdb.org/t/p/w500/kBdJXKhdL4WYEaK5v1mp6ylUcBQ.jpg,Nell
283,New Jersey Drive (1995),Crime|Drama,113967,39310.0,https://image.tmdb.org/t/p/w500/lXJWJT6lfAg2NEqEueJcI4ESWSG.jpg,Ladrões de Carros
287,Nina Takes a Lover (1994),Comedy|Romance,110671,131957.0,https://image.tmdb.org/t/p/w500/ouiE82bOuBl4IeEnY2gJe8teQFT.jpg,O Amante de Nina
285,Beyond Bedlam (1993),Drama|Horror,106402,56428.0,https://image.tmdb.org/t/p/w500/rqArVCgag2ng179rb3OXeEnS4Lo.jpg,Beyond Bedlam
289,Only You (1994),Comedy|Romance,110737,9058.0,https://image.tmdb.org/t/p/w500/kWqjQusXc0BKH8Yd55aG0Zytpdw.jpg,Só Você
290,Once Were Warriors (1994),Crime|Drama,110729,527.0,https://image.tmdb.org/t/p/w500/kRNANrGG50AaU2TwN0kg7tkYqlQ.jpg,O Amor e a Fúria
291,Poison Ivy II (1996),Drama|Thriller,114151,18220.0,https://image.tmdb.org/t/p/w500/3fvVuh0clms8C5SnDjUfXAqjqCq.jpg,Instinto Selvagem
288,Natural Born Killers (1994),Action|Crime|Thriller,110632,241.0,https://image.tmdb.org/t/p/w500/uv7UHQedLPtotiQuI6S0hTUdz3I.jpg,Assassinos por Natureza
300,Quiz Show (1994),Drama,110932,11450.0,https://image.tmdb.org/t/p/w500/nx51HJyLaVAY5dk0IPIoL2v242P.jpg,Quiz Show: A Verdade dos Bastidores
294,"Perez Family, The (1995)",Comedy|Romance,114113,63020.0,https://image.tmdb.org/t/p/w500/jxi3UDHf86kDk5hqJxnpEMzVch2.jpg,Tudo Por Um Sonho
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,114069,6950.0,https://image.tmdb.org/t/p/w500/lZ3NPASzLET3tp1RnEMvakN0mic.jpg,Epidemia
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0,https://image.tmdb.org/t/p/w500/tptjnB2LDbuUWya9Cx5sQtv5hqb.jpg,Pulp Fiction: Tempo de Violência
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,114210,2307.0,https://image.tmdb.org/t/p/w500/tjhmiAVkxl1EHkE9o6C93yKQdJ1.jpg,Um Piromaníaco Apaixonado
298,Pushing Hands (Tui shou) (1992),Drama,105652,25296.0,https://image.tmdb.org/t/p/w500/e0iPSzG0Q5Vvo0M2CfINMEuxrfL.jpg,A Arte de Viver
299,Priest (1994),Drama,110889,40156.0,https://image.tmdb.org/t/p/w500/eeOR25FxpAdJp4njSfAfB3R9O6A.jpg,O Padre
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413,101.0,https://image.tmdb.org/t/p/w500/lNyuX5XibtzRImuhACGy42jHXIs.jpg,O Profissional
301,Picture Bride (Bijo photo) (1994),Drama|Romance,114129,30304.0,https://image.tmdb.org/t/p/w500/s1lUr4NWgOi4ftXLrUWGI49IvKK.jpg,Picture Bride
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,110963,10452.0,https://image.tmdb.org/t/p/w500/zXtsq0EioidDrpAONFicGukUlEL.jpg,A Rainha Margot
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,114214,12106.0,https://image.tmdb.org/t/p/w500/lBQmZPxS6y9U4j6cs78DUd8QuYQ.jpg,Rápida e Mortal
304,Roommates (1995),Comedy|Drama,114296,161495.0,https://image.tmdb.org/t/p/w500/ww737E66JgONeNCSZVuGRy7TvXI.jpg,Dupla Sem Par
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,110907,3586.0,https://image.tmdb.org/t/p/w500/zcSZ1jTq6ZhnHs6ZmRToPLsV7lf.jpg,Prêt-à-Porter
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108394,108.0,https://image.tmdb.org/t/p/w500/7gkDknHrHIlLq4mzmLB2KwAGZtT.jpg,A Liberdade é Azul
310,Rent-a-Kid (1995),Comedy,114268,36357.0,https://image.tmdb.org/t/p/w500/w4JxLECbS72A9AJujVdCv0uR2P8.jpg,Aluga-se Um Garoto
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,111495,110.0,https://image.tmdb.org/t/p/w500/qG66JY51RN6JX4c6C7PdfSJ9NJb.jpg,A Fraternidade é Vermelha
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,111507,109.0,https://image.tmdb.org/t/p/w500/nUcKqSYc1cTyO87tgVrEchP8Ndu.jpg,A Igualdade é Branca
311,Relative Fear (1994),Horror|Thriller,110965,92769.0,https://image.tmdb.org/t/p/w500/wG6wdsB9lqCwxsRycnzzXZDSo6m.jpg,Relative Fear
312,Stuart Saves His Family (1995),Comedy,114571,28033.0,https://image.tmdb.org/t/p/w500/80YaWpUokDoPynsJi0ittpts3J0.jpg,Como Salvar Sua Família
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,111112,14334.0,https://image.tmdb.org/t/p/w500/2FFcEEMMrnXh3CFz3aON92sLkXP.jpg,O Mistério Da Ilha
315,"Specialist, The (1994)",Action|Drama|Thriller,111255,2636.0,https://image.tmdb.org/t/p/w500/AdbxjEDKeAVSdlcLsFcdGSSO0Yc.jpg,O Especialista
313,"Swan Princess, The (1994)",Animation|Children,111333,22586.0,https://image.tmdb.org/t/p/w500/eK08pDC4ASwgS5OohDmZcUbLrBx.jpg,A Princesa Encantada
316,Stargate (1994),Action|Adventure|Sci-Fi,111282,2164.0,https://image.tmdb.org/t/p/w500/2wk4HYvaROrDJ1AgXo7lWI3c5zs.jpg,Stargate - A Chave para o Futuro da Humanidade
320,Suture (1993),Film-Noir|Thriller,108260,87078.0,https://image.tmdb.org/t/p/w500/8lbOpuNaJBNT1gXbIDDyYnDIYut.jpg,Sutura
318,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278.0,https://image.tmdb.org/t/p/w500/umX3lBhHoTV7Lsci140Yr8VpXyN.jpg,Um Sonho de Liberdade
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070,11395.0,https://image.tmdb.org/t/p/w500/h39EEkZCT6K6k9uwkO3G2fk0UfV.jpg,Meu Papai é Noel
319,Shallow Grave (1994),Comedy|Drama|Thriller,111149,9905.0,https://image.tmdb.org/t/p/w500/7jZ91JAkkdPDBOuQCk1IM0bTys9.jpg,Cova Rasa
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,106966,12527.0,https://image.tmdb.org/t/p/w500/2lIHeaWlnTgvfS5LWcvG2n8d4G0.jpg,Morango e Chocolate
322,Swimming with Sharks (1995),Comedy|Drama,114594,20306.0,https://image.tmdb.org/t/p/w500/eMRiIJIEyMLjWjktIqjNfzs9jGX.jpg,O Preço da Ambição
324,"Sum of Us, The (1994)",Comedy|Drama,111309,36614.0,https://image.tmdb.org/t/p/w500/4rBI4KISTuMCsWGb0kurWxKjqPQ.jpg,The Sum of Us
325,National Lampoon's Senior Trip (1995),Comedy,113936,27993.0,https://image.tmdb.org/t/p/w500/3QpB4KpMKRnZnsJOsemOZHDoQKw.jpg,Heróis Por Acidente
326,To Live (Huozhe) (1994),Drama,110081,31439.0,https://image.tmdb.org/t/p/w500/h45Jc1URohpgUxmfEXB5MqUlHJW.jpg,Tempo de Viver
327,Tank Girl (1995),Action|Comedy|Sci-Fi,114614,9067.0,https://image.tmdb.org/t/p/w500/xOwrb1htmOrRgp8aGsLeoNAmOi7.jpg,Tank Girl - Detonando o Futuro
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,114608,9059.0,https://image.tmdb.org/t/p/w500/mQ7GsqpHV5j29S5juZp89XuNnAp.jpg,Contos do Além Túmulo: Os Demônios Da Noite
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193.0,https://image.tmdb.org/t/p/w500/tVyaD651EiuME23UdhoAHHg3BlV.jpg,Jornada nas Estrelas: Generations
331,Tom & Viv (1994),Drama,111454,46797.0,https://image.tmdb.org/t/p/w500/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg,Tom & Viv
330,Tales from the Hood (1995),Action|Crime|Horror,114609,25066.0,https://image.tmdb.org/t/p/w500/glPNCcI7V8zTTI3BG0iIUJJcwXN.jpg,Contos Macabros
332,Village of the Damned (1995),Horror|Sci-Fi,114852,12122.0,https://image.tmdb.org/t/p/w500/eNPnSDXxrd2psC3jer9nxKvwbOQ.jpg,A Cidade dos Amaldiçoados
334,Vanya on 42nd Street (1994),Drama,111590,32636.0,https://image.tmdb.org/t/p/w500/lAIGH7Bh4wK6tBht4bmqcPAMbDU.jpg,Tio Vanya em Nova York
333,Tommy Boy (1995),Comedy,114694,11381.0,https://image.tmdb.org/t/p/w500/yclopL0XKL7aTMSzWue8tEqJz5t.jpg,Mong & Lóide
335,Underneath (1995),Mystery|Thriller,114788,36141.0,https://image.tmdb.org/t/p/w500/a8jn5ML3vRT4nnMMBmFGXRaRhqO.jpg,Obsessão
336,"Walking Dead, The (1995)",Drama|War,114888,95963.0,https://image.tmdb.org/t/p/w500/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg,Resgate no Vietnã
341,Double Happiness (1994),Drama,109655,60855.0,https://image.tmdb.org/t/p/w500/5sbnCdiFoZLe4G27ERS7wtj1lCY.jpg,Double Happiness
338,Virtuosity (1995),Action|Sci-Fi|Thriller,114857,9271.0,https://image.tmdb.org/t/p/w500/8JQuPMFQgclIF7jj0TZEDpYaEgY.jpg,Assassino Virtual
339,While You Were Sleeping (1995),Comedy|Romance,114924,2064.0,https://image.tmdb.org/t/p/w500/hid0NixxCPkoIxTisp82eq3xW7J.jpg,Enquanto Você Dormia
342,Muriel's Wedding (1994),Comedy,110598,236.0,https://image.tmdb.org/t/p/w500/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg,O Casamento de Muriel
337,What's Eating Gilbert Grape (1993),Drama,108550,1587.0,https://image.tmdb.org/t/p/w500/tjJFsCsiVO0cE1okiuLn4Ip9WJL.jpg,Gilbert Grape: Aprendiz de Sonhador
343,"Baby-Sitters Club, The (1995)",Children,112435,48287.0,https://image.tmdb.org/t/p/w500/3l5uZHRdLsCAlrCmgvRctJTeW10.jpg,O Clube das Babás
344,Ace Ventura: Pet Detective (1994),Comedy,109040,3049.0,https://image.tmdb.org/t/p/w500/xcxU6P1Yts1cugEKZg67IBtoh5J.jpg,Ace Ventura: Um Detetive Diferente
